id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
6239,601,Prueba auto 6239,integración,2016-10-10,fallo,media,6
6240,601,Prueba auto 6240,sistema,2016-09-14,éxito,nula,0
6241,601,Prueba auto 6241,sistema,2016-09-18,éxito,nula,0
6242,601,Prueba auto 6242,integración,2016-10-17,éxito,nula,0
6243,601,Prueba auto 6243,sistema,2016-10-03,fallo,media,3
6244,601,Prueba auto 6244,sistema,2016-08-18,éxito,nula,0
6245,601,Prueba auto 6245,integración,2016-08-27,éxito,nula,0
6246,601,Prueba auto 6246,integración,2016-09-28,éxito,nula,0
6247,601,Prueba auto 6247,integración,2016-09-26,éxito,nula,0
6248,601,Prueba auto 6248,sistema,2016-09-18,éxito,nula,0
6249,601,Prueba auto 6249,integración,2016-09-26,éxito,nula,0
6250,601,Prueba auto 6250,sistema,2016-09-05,fallo,baja,3
6251,601,Prueba auto 6251,integración,2016-10-17,éxito,nula,0
6252,601,Prueba auto 6252,integración,2016-10-05,éxito,nula,0
6253,601,Prueba auto 6253,sistema,2016-10-08,éxito,nula,0
6254,601,Prueba auto 6254,integración,2016-10-06,éxito,nula,0
6255,601,Prueba auto 6255,sistema,2016-09-10,éxito,nula,0
6256,601,Prueba auto 6256,integración,2016-09-24,éxito,nula,0
6257,601,Prueba auto 6257,integración,2016-10-12,fallo,media,4
6258,603,Prueba auto 6258,sistema,2016-10-16,éxito,nula,0
6259,603,Prueba auto 6259,sistema,2016-10-18,éxito,nula,0
6260,603,Prueba auto 6260,integración,2016-08-22,fallo,baja,6
6261,603,Prueba auto 6261,sistema,2016-10-14,éxito,nula,0
6262,603,Prueba auto 6262,integración,2016-10-13,éxito,nula,0
6263,603,Prueba auto 6263,sistema,2016-09-03,fallo,alta,4
6264,603,Prueba auto 6264,integración,2016-09-20,fallo,media,5
6265,603,Prueba auto 6265,sistema,2016-10-02,éxito,nula,0
6266,603,Prueba auto 6266,integración,2016-10-15,éxito,nula,0
6267,603,Prueba auto 6267,sistema,2016-09-10,éxito,nula,0
6268,603,Prueba auto 6268,sistema,2016-09-05,éxito,nula,0
6269,603,Prueba auto 6269,sistema,2016-09-10,éxito,nula,0
6270,603,Prueba auto 6270,sistema,2016-09-13,éxito,nula,0
6271,603,Prueba auto 6271,integración,2016-10-11,éxito,nula,0
6272,603,Prueba auto 6272,integración,2016-10-11,éxito,nula,0
6273,603,Prueba auto 6273,integración,2016-10-05,éxito,nula,0
6274,603,Prueba auto 6274,sistema,2016-10-26,fallo,baja,1
6275,603,Prueba auto 6275,integración,2016-10-23,éxito,nula,0
6276,603,Prueba auto 6276,sistema,2016-08-17,éxito,nula,0
6277,603,Prueba auto 6277,integración,2016-09-19,éxito,nula,0
6278,603,Prueba auto 6278,sistema,2016-09-21,éxito,nula,0
6279,603,Prueba auto 6279,integración,2016-08-07,fallo,crítica,1
6280,603,Prueba auto 6280,sistema,2016-10-19,fallo,baja,3
6281,603,Prueba auto 6281,sistema,2016-09-03,éxito,nula,0
6282,603,Prueba auto 6282,integración,2016-08-01,fallo,alta,8
6283,603,Prueba auto 6283,integración,2016-09-07,éxito,nula,0
6284,603,Prueba auto 6284,integración,2016-10-12,éxito,nula,0
6285,603,Prueba auto 6285,integración,2016-10-16,éxito,nula,0
6286,603,Prueba auto 6286,integración,2016-08-29,éxito,nula,0
6287,603,Prueba auto 6287,integración,2016-08-23,fallo,media,7
6288,603,Prueba auto 6288,sistema,2016-09-28,éxito,nula,0
6289,603,Prueba auto 6289,sistema,2016-10-20,éxito,nula,0
6290,603,Prueba auto 6290,integración,2016-10-18,fallo,alta,6
6291,603,Prueba auto 6291,integración,2016-10-07,éxito,nula,0
6292,603,Prueba auto 6292,integración,2016-10-07,éxito,nula,0
6293,603,Prueba auto 6293,integración,2016-09-13,fallo,crítica,7
6294,603,Prueba auto 6294,sistema,2016-10-04,éxito,nula,0
6295,603,Prueba auto 6295,sistema,2016-09-29,éxito,nula,0
6296,603,Prueba auto 6296,sistema,2016-09-04,éxito,nula,0
6297,603,Prueba auto 6297,sistema,2016-10-11,éxito,nula,0
6298,607,Prueba auto 6298,integración,2017-05-31,éxito,nula,0
6299,607,Prueba auto 6299,integración,2017-05-31,éxito,nula,0
6300,607,Prueba auto 6300,sistema,2017-05-24,éxito,nula,0
6301,607,Prueba auto 6301,integración,2017-05-25,éxito,nula,0
6302,607,Prueba auto 6302,integración,2017-06-04,fallo,alta,1
6303,607,Prueba auto 6303,sistema,2017-06-01,fallo,media,8
6304,607,Prueba auto 6304,sistema,2017-06-12,éxito,nula,0
6305,607,Prueba auto 6305,integración,2017-05-15,éxito,nula,0
6306,607,Prueba auto 6306,sistema,2017-06-04,fallo,baja,1
6307,607,Prueba auto 6307,sistema,2017-06-03,éxito,nula,0
6308,607,Prueba auto 6308,integración,2017-06-09,fallo,alta,2
6309,607,Prueba auto 6309,integración,2017-05-31,éxito,nula,0
6310,607,Prueba auto 6310,sistema,2017-06-14,éxito,nula,0
6311,607,Prueba auto 6311,sistema,2017-06-11,éxito,nula,0
6312,607,Prueba auto 6312,sistema,2017-05-23,éxito,nula,0
6313,607,Prueba auto 6313,sistema,2017-05-26,éxito,nula,0
6314,607,Prueba auto 6314,integración,2017-06-12,éxito,nula,0
6315,607,Prueba auto 6315,sistema,2017-06-13,fallo,crítica,4
6316,607,Prueba auto 6316,sistema,2017-06-11,éxito,nula,0
6317,607,Prueba auto 6317,sistema,2017-05-22,éxito,nula,0
6318,607,Prueba auto 6318,sistema,2017-06-08,éxito,nula,0
6319,607,Prueba auto 6319,integración,2017-06-12,éxito,nula,0
6320,607,Prueba auto 6320,integración,2017-04-29,éxito,nula,0
6321,607,Prueba auto 6321,integración,2017-06-22,fallo,crítica,3
6322,607,Prueba auto 6322,sistema,2017-05-29,éxito,nula,0
6323,607,Prueba auto 6323,sistema,2017-05-25,éxito,nula,0
6324,607,Prueba auto 6324,sistema,2017-06-15,éxito,nula,0
6325,607,Prueba auto 6325,integración,2017-06-08,fallo,media,4
6326,607,Prueba auto 6326,sistema,2017-05-31,éxito,nula,0
6327,607,Prueba auto 6327,sistema,2017-06-11,éxito,nula,0
6328,607,Prueba auto 6328,integración,2017-06-04,éxito,nula,0
6329,607,Prueba auto 6329,integración,2017-06-28,éxito,nula,0
6330,607,Prueba auto 6330,integración,2017-05-26,éxito,nula,0
6331,607,Prueba auto 6331,integración,2017-06-30,éxito,nula,0
6332,607,Prueba auto 6332,sistema,2017-05-31,éxito,nula,0
6333,607,Prueba auto 6333,sistema,2017-05-24,fallo,alta,8
6334,607,Prueba auto 6334,integración,2017-06-07,éxito,nula,0
6335,607,Prueba auto 6335,sistema,2017-06-11,éxito,nula,0
6336,608,Prueba auto 6336,sistema,2017-05-19,éxito,nula,0
6337,608,Prueba auto 6337,sistema,2017-06-17,éxito,nula,0
6338,608,Prueba auto 6338,sistema,2017-06-23,éxito,nula,0
6339,608,Prueba auto 6339,integración,2017-06-18,fallo,crítica,1
6340,608,Prueba auto 6340,sistema,2017-06-20,éxito,nula,0
6341,608,Prueba auto 6341,integración,2017-05-11,éxito,nula,0
6342,608,Prueba auto 6342,sistema,2017-05-29,fallo,crítica,8
6343,608,Prueba auto 6343,integración,2017-06-25,fallo,media,5
6344,608,Prueba auto 6344,integración,2017-05-22,éxito,nula,0
6345,608,Prueba auto 6345,integración,2017-05-19,éxito,nula,0
6346,608,Prueba auto 6346,sistema,2017-06-22,éxito,nula,0
6347,608,Prueba auto 6347,sistema,2017-06-20,éxito,nula,0
6348,608,Prueba auto 6348,sistema,2017-06-21,fallo,crítica,2
6349,608,Prueba auto 6349,integración,2017-05-03,éxito,nula,0
6350,608,Prueba auto 6350,integración,2017-06-15,éxito,nula,0
6351,608,Prueba auto 6351,integración,2017-06-01,éxito,nula,0
6352,608,Prueba auto 6352,sistema,2017-06-15,éxito,nula,0
6353,608,Prueba auto 6353,integración,2017-06-17,fallo,alta,3
6354,608,Prueba auto 6354,sistema,2017-06-22,éxito,nula,0
6355,608,Prueba auto 6355,sistema,2017-06-03,éxito,nula,0
6356,608,Prueba auto 6356,integración,2017-06-15,éxito,nula,0
6357,608,Prueba auto 6357,sistema,2017-05-13,éxito,nula,0
6358,608,Prueba auto 6358,integración,2017-06-02,fallo,alta,2
6359,608,Prueba auto 6359,sistema,2017-06-02,éxito,nula,0
6360,608,Prueba auto 6360,sistema,2017-06-25,fallo,media,3
6361,608,Prueba auto 6361,sistema,2017-06-04,éxito,nula,0
6362,616,Prueba auto 6362,sistema,2022-06-10,éxito,nula,0
6363,616,Prueba auto 6363,integración,2022-07-20,éxito,nula,0
6364,616,Prueba auto 6364,integración,2022-04-25,fallo,crítica,8
6365,616,Prueba auto 6365,sistema,2022-05-26,fallo,media,8
6366,616,Prueba auto 6366,integración,2022-06-24,éxito,nula,0
6367,616,Prueba auto 6367,sistema,2022-02-20,fallo,media,5
6368,616,Prueba auto 6368,sistema,2022-05-29,éxito,nula,0
6369,616,Prueba auto 6369,sistema,2022-04-17,éxito,nula,0
6370,616,Prueba auto 6370,sistema,2022-06-30,éxito,nula,0
6371,616,Prueba auto 6371,sistema,2022-07-28,éxito,nula,0
6372,616,Prueba auto 6372,sistema,2022-06-25,éxito,nula,0
6373,616,Prueba auto 6373,sistema,2022-07-18,éxito,nula,0
6374,616,Prueba auto 6374,integración,2022-04-17,éxito,nula,0
6375,616,Prueba auto 6375,sistema,2022-06-17,éxito,nula,0
6376,616,Prueba auto 6376,integración,2022-07-04,fallo,baja,8
6377,616,Prueba auto 6377,integración,2022-07-15,éxito,nula,0
6378,616,Prueba auto 6378,integración,2022-05-31,éxito,nula,0
6379,616,Prueba auto 6379,integración,2022-05-07,éxito,nula,0
6380,616,Prueba auto 6380,integración,2022-02-28,fallo,crítica,7
6381,616,Prueba auto 6381,integración,2022-06-28,éxito,nula,0
6382,616,Prueba auto 6382,integración,2022-06-10,éxito,nula,0
6383,616,Prueba auto 6383,sistema,2022-07-31,éxito,nula,0
6384,616,Prueba auto 6384,sistema,2022-04-06,éxito,nula,0
6385,616,Prueba auto 6385,integración,2022-05-13,éxito,nula,0
6386,616,Prueba auto 6386,integración,2022-04-12,fallo,crítica,7
6387,616,Prueba auto 6387,integración,2022-03-13,fallo,baja,5
6388,616,Prueba auto 6388,integración,2022-06-08,fallo,crítica,4
6389,616,Prueba auto 6389,integración,2022-03-24,éxito,nula,0
6390,622,Prueba auto 6390,integración,2022-01-15,éxito,nula,0
6391,622,Prueba auto 6391,integración,2022-02-18,éxito,nula,0
6392,622,Prueba auto 6392,sistema,2022-06-26,éxito,nula,0
6393,622,Prueba auto 6393,integración,2022-03-07,éxito,nula,0
6394,622,Prueba auto 6394,sistema,2022-06-15,éxito,nula,0
6395,622,Prueba auto 6395,sistema,2021-12-11,fallo,baja,4
6396,622,Prueba auto 6396,sistema,2022-04-16,éxito,nula,0
6397,622,Prueba auto 6397,integración,2022-07-09,éxito,nula,0
6398,622,Prueba auto 6398,sistema,2022-04-17,éxito,nula,0
6399,622,Prueba auto 6399,sistema,2022-06-19,éxito,nula,0
6400,622,Prueba auto 6400,integración,2022-04-08,éxito,nula,0
6401,622,Prueba auto 6401,integración,2022-03-02,éxito,nula,0
6402,622,Prueba auto 6402,integración,2022-05-03,éxito,nula,0
6403,622,Prueba auto 6403,sistema,2022-05-25,éxito,nula,0
6404,622,Prueba auto 6404,sistema,2022-05-27,fallo,crítica,5
6405,622,Prueba auto 6405,sistema,2022-02-14,éxito,nula,0
6406,622,Prueba auto 6406,integración,2022-03-16,éxito,nula,0
6407,622,Prueba auto 6407,integración,2022-05-19,éxito,nula,0
6408,622,Prueba auto 6408,integración,2022-05-27,éxito,nula,0
6409,622,Prueba auto 6409,integración,2022-05-28,éxito,nula,0
6410,622,Prueba auto 6410,sistema,2022-05-02,fallo,alta,2
6411,622,Prueba auto 6411,sistema,2022-06-06,éxito,nula,0
6412,625,Prueba auto 6412,integración,2022-02-15,éxito,nula,0
6413,625,Prueba auto 6413,sistema,2022-05-03,éxito,nula,0
6414,625,Prueba auto 6414,integración,2022-03-16,éxito,nula,0
6415,625,Prueba auto 6415,sistema,2022-06-21,fallo,baja,1
6416,625,Prueba auto 6416,integración,2022-05-01,éxito,nula,0
6417,625,Prueba auto 6417,sistema,2022-04-02,éxito,nula,0
6418,625,Prueba auto 6418,sistema,2022-05-21,éxito,nula,0
6419,625,Prueba auto 6419,sistema,2022-04-02,éxito,nula,0
6420,625,Prueba auto 6420,sistema,2022-02-19,éxito,nula,0
6421,625,Prueba auto 6421,integración,2022-04-26,fallo,baja,8
6422,625,Prueba auto 6422,sistema,2022-06-23,éxito,nula,0
6423,625,Prueba auto 6423,integración,2022-06-24,éxito,nula,0
6424,625,Prueba auto 6424,integración,2022-06-18,fallo,media,8
6425,625,Prueba auto 6425,sistema,2022-03-20,éxito,nula,0
6426,625,Prueba auto 6426,sistema,2022-03-13,éxito,nula,0
6427,625,Prueba auto 6427,sistema,2022-06-29,éxito,nula,0
6428,625,Prueba auto 6428,integración,2022-03-16,éxito,nula,0
6429,625,Prueba auto 6429,sistema,2022-07-05,éxito,nula,0
6430,625,Prueba auto 6430,integración,2022-07-29,éxito,nula,0
6431,625,Prueba auto 6431,integración,2022-05-10,fallo,baja,1
6432,625,Prueba auto 6432,sistema,2022-04-15,fallo,media,3
6433,625,Prueba auto 6433,sistema,2022-03-01,éxito,nula,0
6434,625,Prueba auto 6434,integración,2022-05-11,fallo,alta,7
6435,625,Prueba auto 6435,sistema,2022-05-19,fallo,alta,6
6436,625,Prueba auto 6436,sistema,2022-01-10,fallo,crítica,5
6437,625,Prueba auto 6437,sistema,2022-02-06,éxito,nula,0
6438,625,Prueba auto 6438,sistema,2022-02-16,fallo,baja,2
6439,625,Prueba auto 6439,sistema,2022-07-04,éxito,nula,0
6440,625,Prueba auto 6440,sistema,2022-03-04,éxito,nula,0
6441,625,Prueba auto 6441,integración,2022-05-17,éxito,nula,0
6442,625,Prueba auto 6442,integración,2022-06-25,fallo,baja,6
6443,625,Prueba auto 6443,sistema,2022-08-06,éxito,nula,0
6444,625,Prueba auto 6444,sistema,2022-06-25,éxito,nula,0
6445,625,Prueba auto 6445,integración,2022-03-02,éxito,nula,0
6446,625,Prueba auto 6446,sistema,2022-05-08,éxito,nula,0
6447,625,Prueba auto 6447,sistema,2022-05-22,éxito,nula,0
6448,625,Prueba auto 6448,integración,2022-07-20,éxito,nula,0
6449,625,Prueba auto 6449,sistema,2022-02-12,éxito,nula,0
6450,625,Prueba auto 6450,sistema,2022-01-28,éxito,nula,0
6451,625,Prueba auto 6451,sistema,2022-07-25,éxito,nula,0
6452,625,Prueba auto 6452,sistema,2022-07-17,éxito,nula,0
6453,625,Prueba auto 6453,integración,2021-11-01,éxito,nula,0
6454,625,Prueba auto 6454,integración,2022-02-20,fallo,media,2
6455,625,Prueba auto 6455,integración,2022-06-05,éxito,nula,0
6456,625,Prueba auto 6456,sistema,2022-08-04,éxito,nula,0
6457,625,Prueba auto 6457,sistema,2022-07-31,éxito,nula,0
6458,625,Prueba auto 6458,sistema,2022-03-15,éxito,nula,0
6459,625,Prueba auto 6459,integración,2022-04-15,éxito,nula,0
6460,625,Prueba auto 6460,integración,2022-07-12,éxito,nula,0
6461,625,Prueba auto 6461,integración,2022-04-02,éxito,nula,0
6462,625,Prueba auto 6462,sistema,2022-06-27,éxito,nula,0
6463,625,Prueba auto 6463,integración,2022-03-24,éxito,nula,0
6464,625,Prueba auto 6464,integración,2022-07-21,éxito,nula,0
6465,625,Prueba auto 6465,integración,2022-05-25,éxito,nula,0
6466,625,Prueba auto 6466,sistema,2022-01-21,éxito,nula,0
6467,625,Prueba auto 6467,sistema,2022-01-05,fallo,baja,3
6468,625,Prueba auto 6468,sistema,2022-03-22,éxito,nula,0
6469,625,Prueba auto 6469,integración,2022-05-11,fallo,media,2
6470,625,Prueba auto 6470,integración,2022-05-20,éxito,nula,0
6471,625,Prueba auto 6471,integración,2022-02-08,éxito,nula,0
6472,630,Prueba auto 6472,sistema,2022-01-24,éxito,nula,0
6473,630,Prueba auto 6473,integración,2022-02-25,éxito,nula,0
6474,630,Prueba auto 6474,integración,2021-12-31,éxito,nula,0
6475,630,Prueba auto 6475,integración,2022-02-05,éxito,nula,0
6476,630,Prueba auto 6476,integración,2022-02-06,fallo,alta,2
6477,630,Prueba auto 6477,integración,2022-03-05,éxito,nula,0
6478,630,Prueba auto 6478,integración,2022-01-22,éxito,nula,0
6479,630,Prueba auto 6479,sistema,2021-12-11,éxito,nula,0
6480,630,Prueba auto 6480,sistema,2022-01-24,éxito,nula,0
6481,630,Prueba auto 6481,integración,2022-02-21,fallo,baja,5
6482,630,Prueba auto 6482,integración,2022-02-21,fallo,crítica,4
6483,630,Prueba auto 6483,sistema,2021-11-18,éxito,nula,0
6484,630,Prueba auto 6484,integración,2022-02-23,éxito,nula,0
6485,630,Prueba auto 6485,sistema,2021-11-12,éxito,nula,0
6486,630,Prueba auto 6486,integración,2022-02-06,éxito,nula,0
6487,630,Prueba auto 6487,integración,2022-01-02,éxito,nula,0
6488,630,Prueba auto 6488,sistema,2022-01-08,éxito,nula,0
6489,630,Prueba auto 6489,integración,2022-02-06,éxito,nula,0
6490,630,Prueba auto 6490,sistema,2022-03-07,éxito,nula,0
6491,630,Prueba auto 6491,integración,2022-03-04,éxito,nula,0
6492,630,Prueba auto 6492,sistema,2022-01-23,éxito,nula,0
6493,630,Prueba auto 6493,sistema,2022-03-12,éxito,nula,0
6494,630,Prueba auto 6494,integración,2022-02-08,fallo,crítica,3
6495,630,Prueba auto 6495,integración,2022-01-13,éxito,nula,0
6496,630,Prueba auto 6496,integración,2021-11-02,éxito,nula,0
6497,630,Prueba auto 6497,integración,2021-12-11,fallo,alta,1
6498,630,Prueba auto 6498,sistema,2022-01-15,éxito,nula,0
6499,630,Prueba auto 6499,sistema,2022-02-24,éxito,nula,0
6500,630,Prueba auto 6500,sistema,2022-03-14,éxito,nula,0
6501,630,Prueba auto 6501,integración,2022-03-11,éxito,nula,0
6502,630,Prueba auto 6502,sistema,2022-03-08,éxito,nula,0
6503,630,Prueba auto 6503,integración,2022-03-08,éxito,nula,0
6504,630,Prueba auto 6504,sistema,2021-12-11,fallo,baja,6
6505,630,Prueba auto 6505,integración,2021-11-17,éxito,nula,0
6506,630,Prueba auto 6506,integración,2022-03-01,éxito,nula,0
6507,630,Prueba auto 6507,integración,2021-12-19,éxito,nula,0
6508,630,Prueba auto 6508,sistema,2022-01-13,fallo,media,7
6509,630,Prueba auto 6509,integración,2022-01-04,éxito,nula,0
6510,630,Prueba auto 6510,sistema,2022-01-28,éxito,nula,0
6511,630,Prueba auto 6511,integración,2022-01-17,éxito,nula,0
6512,630,Prueba auto 6512,integración,2022-02-26,éxito,nula,0
6513,630,Prueba auto 6513,sistema,2022-02-07,éxito,nula,0
6514,630,Prueba auto 6514,sistema,2022-01-11,fallo,alta,6
6515,630,Prueba auto 6515,sistema,2022-02-28,éxito,nula,0
6516,630,Prueba auto 6516,sistema,2022-01-01,éxito,nula,0
6517,630,Prueba auto 6517,sistema,2022-02-06,éxito,nula,0
6518,630,Prueba auto 6518,sistema,2022-01-26,éxito,nula,0
6519,630,Prueba auto 6519,integración,2022-02-12,éxito,nula,0
6520,630,Prueba auto 6520,sistema,2022-01-19,éxito,nula,0
6521,630,Prueba auto 6521,sistema,2021-12-02,éxito,nula,0
6522,630,Prueba auto 6522,integración,2022-01-26,fallo,crítica,7
6523,630,Prueba auto 6523,integración,2022-02-15,éxito,nula,0
6524,630,Prueba auto 6524,integración,2021-12-09,éxito,nula,0
6525,630,Prueba auto 6525,sistema,2022-02-01,éxito,nula,0
6526,630,Prueba auto 6526,integración,2022-02-21,éxito,nula,0
6527,630,Prueba auto 6527,integración,2022-01-22,éxito,nula,0
6528,632,Prueba auto 6528,integración,2022-02-04,fallo,crítica,1
6529,632,Prueba auto 6529,sistema,2022-02-04,éxito,nula,0
6530,632,Prueba auto 6530,sistema,2022-03-08,éxito,nula,0
6531,632,Prueba auto 6531,sistema,2022-02-03,éxito,nula,0
6532,632,Prueba auto 6532,integración,2022-01-25,fallo,media,3
6533,632,Prueba auto 6533,sistema,2021-12-17,éxito,nula,0
6534,632,Prueba auto 6534,integración,2022-02-08,éxito,nula,0
6535,632,Prueba auto 6535,sistema,2022-02-04,éxito,nula,0
6536,632,Prueba auto 6536,sistema,2021-10-12,éxito,nula,0
6537,632,Prueba auto 6537,sistema,2022-01-20,éxito,nula,0
6538,632,Prueba auto 6538,integración,2021-11-27,éxito,nula,0
6539,632,Prueba auto 6539,integración,2022-01-18,éxito,nula,0
6540,632,Prueba auto 6540,sistema,2022-01-31,éxito,nula,0
6541,632,Prueba auto 6541,sistema,2021-12-26,éxito,nula,0
6542,632,Prueba auto 6542,integración,2022-01-06,éxito,nula,0
6543,632,Prueba auto 6543,sistema,2022-02-02,éxito,nula,0
6544,632,Prueba auto 6544,sistema,2021-12-30,éxito,nula,0
6545,632,Prueba auto 6545,sistema,2022-01-20,éxito,nula,0
6546,632,Prueba auto 6546,integración,2022-01-14,éxito,nula,0
6547,632,Prueba auto 6547,sistema,2022-02-07,éxito,nula,0
6548,632,Prueba auto 6548,integración,2022-03-02,éxito,nula,0
6549,632,Prueba auto 6549,integración,2022-02-21,fallo,alta,3
6550,632,Prueba auto 6550,integración,2022-02-20,éxito,nula,0
6551,632,Prueba auto 6551,sistema,2022-01-09,éxito,nula,0
6552,632,Prueba auto 6552,integración,2021-12-19,éxito,nula,0
6553,632,Prueba auto 6553,sistema,2021-12-18,éxito,nula,0
6554,632,Prueba auto 6554,integración,2022-02-05,éxito,nula,0
