id_hecho_calidad,id_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
7350,131,20161022,sistema,nula,0
7351,131,20161024,sistema,nula,0
7352,131,20161028,sistema,nula,0
7353,131,20161030,sistema,nula,0
7354,131,20161102,integración,nula,0
7355,131,20161102,sistema,nula,0
7356,131,20161106,integración,baja,1
7357,131,20161111,sistema,nula,0
7358,131,20161112,integración,nula,0
7359,131,20161113,sistema,crítica,1
7360,131,20161124,integración,nula,0
7361,131,20161129,integración,nula,0
7362,131,20161202,sistema,nula,0
7363,131,20161204,integración,nula,0
7364,131,20161206,integración,crítica,1
7365,131,20161206,sistema,nula,0
7366,131,20161208,integración,nula,0
7367,131,20161210,integración,nula,0
7368,131,20161212,integración,nula,0
7369,131,20161213,integración,nula,0
7370,131,20161213,sistema,media,1
7371,131,20161217,integración,nula,0
7372,131,20161219,integración,crítica,1
7373,131,20161219,sistema,nula,0
7374,131,20161221,integración,nula,0
7375,131,20161222,integración,nula,0
7376,131,20161223,integración,nula,0
7377,131,20170105,sistema,nula,0
7378,131,20170106,sistema,nula,0
7379,132,20191006,integración,nula,0
7380,132,20191006,sistema,baja,1
7381,132,20191008,integración,nula,0
7382,132,20191018,integración,nula,0
7383,132,20191023,sistema,nula,0
7384,132,20191024,sistema,nula,0
7385,132,20191101,sistema,crítica,1
7386,132,20191104,sistema,nula,0
7387,132,20191106,integración,nula,0
7388,132,20191106,sistema,media,2
7389,132,20191106,sistema,nula,0
7390,132,20191108,integración,nula,0
7391,132,20191111,integración,nula,0
7392,132,20191115,sistema,crítica,1
7393,132,20191116,integración,nula,0
7394,132,20191116,sistema,baja,1
7395,132,20191116,sistema,nula,0
7396,132,20191122,sistema,nula,0
7397,132,20191123,integración,nula,0
7398,132,20191124,sistema,nula,0
7399,132,20191125,integración,nula,0
7400,132,20191126,integración,nula,0
7401,132,20191127,sistema,nula,0
7402,132,20191128,sistema,nula,0
7403,132,20191130,integración,nula,0
7404,132,20191201,integración,nula,0
7405,132,20191201,sistema,crítica,1
7406,132,20191202,integración,nula,0
7407,132,20191202,sistema,nula,0
7408,132,20191204,sistema,nula,0
7409,132,20191206,integración,nula,0
7410,132,20191207,integración,nula,0
7411,132,20191208,integración,media,1
7412,132,20191208,integración,nula,0
7413,132,20191211,integración,nula,0
7414,132,20191212,sistema,nula,0
7415,132,20191214,integración,nula,0
7416,132,20191214,sistema,crítica,1
7417,132,20191214,sistema,nula,0
7418,132,20191215,integración,nula,0
7419,132,20191215,sistema,nula,0
7420,132,20191216,sistema,baja,1
7421,132,20191216,sistema,nula,0
7422,132,20191217,integración,nula,0
7423,132,20191217,sistema,alta,1
7424,132,20191217,sistema,nula,0
7425,132,20191218,integración,nula,0
7426,132,20191218,sistema,nula,0
7427,132,20191219,sistema,alta,1
7428,132,20191219,sistema,nula,0
7429,132,20191220,sistema,nula,0
7430,132,20191223,integración,nula,0
7431,132,20191224,integración,nula,0
7432,132,20191225,integración,nula,0
7433,132,20191225,sistema,nula,0
7434,132,20191226,integración,crítica,1
7435,132,20191226,integración,nula,0
7436,132,20191226,sistema,nula,0
7437,132,20191227,integración,nula,0
7438,132,20191227,sistema,nula,0
7439,132,20191229,integración,nula,0
7440,132,20191229,sistema,alta,1
7441,132,20191229,sistema,nula,0
7442,132,20191230,integración,nula,0
7443,132,20191230,sistema,nula,0
7444,132,20191231,sistema,alta,1
7445,132,20191231,sistema,nula,0
7446,132,20200101,integración,alta,1
7447,132,20200101,integración,nula,0
7448,132,20200102,integración,nula,0
7449,132,20200103,integración,alta,1
7450,132,20200103,sistema,nula,0
7451,132,20200104,sistema,nula,0
7452,132,20200106,integración,nula,0
7453,132,20200106,sistema,nula,0
7454,132,20200107,integración,nula,0
7455,132,20200108,sistema,nula,0
7456,132,20200109,integración,nula,0
7457,132,20200109,sistema,nula,0
7458,132,20200111,integración,nula,0
7459,132,20200111,sistema,nula,0
7460,132,20200112,sistema,baja,1
7461,132,20200113,integración,alta,1
7462,132,20200113,integración,nula,0
7463,132,20200113,sistema,nula,0
7464,132,20200114,integración,nula,0
7465,132,20200114,sistema,nula,0
7466,132,20200115,integración,nula,0
7467,132,20200115,sistema,media,1
7468,132,20200115,sistema,nula,0
7469,132,20200116,integración,nula,0
7470,132,20200116,sistema,media,1
7471,132,20200116,sistema,nula,0
7472,132,20200117,integración,crítica,1
7473,132,20200117,sistema,nula,0
7474,132,20200119,integración,nula,0
7475,132,20200119,sistema,nula,0
7476,132,20200120,integración,media,1
7477,132,20200120,integración,nula,0
7478,132,20200120,sistema,alta,1
7479,132,20200120,sistema,baja,1
7480,132,20200120,sistema,nula,0
7481,132,20200121,integración,nula,0
7482,132,20200121,sistema,alta,1
7483,132,20200121,sistema,nula,0
7484,132,20200122,sistema,nula,0
7485,132,20200123,integración,nula,0
7486,132,20200124,integración,nula,0
7487,132,20200124,sistema,nula,0
7488,132,20200125,integración,media,1
7489,132,20200125,sistema,nula,0
7490,132,20200126,integración,nula,0
7491,132,20200127,integración,nula,0
7492,132,20200127,sistema,nula,0
7493,132,20200128,integración,nula,0
7494,132,20200128,sistema,nula,0
7495,132,20200129,integración,crítica,1
7496,132,20200130,integración,alta,1
7497,132,20200130,integración,nula,0
7498,132,20200130,sistema,nula,0
7499,132,20200131,integración,nula,0
7500,132,20200201,sistema,nula,0
7501,132,20200203,integración,nula,0
7502,132,20200204,integración,media,1
7503,132,20200204,integración,nula,0
7504,132,20200212,integración,baja,1
7505,133,20190910,integración,nula,0
7506,133,20190913,integración,nula,0
7507,133,20190926,integración,media,1
7508,133,20190927,sistema,nula,0
7509,133,20190930,integración,nula,0
7510,133,20191003,sistema,nula,0
7511,133,20191007,integración,nula,0
7512,133,20191007,sistema,nula,0
7513,133,20191008,sistema,nula,0
7514,133,20191010,integración,nula,0
7515,133,20191011,integración,nula,0
7516,133,20191012,integración,nula,0
7517,133,20191013,sistema,nula,0
7518,133,20191014,sistema,nula,0
7519,133,20191015,sistema,nula,0
7520,133,20191016,sistema,nula,0
7521,133,20191017,integración,nula,0
7522,133,20191018,sistema,nula,0
7523,133,20191020,integración,nula,0
7524,133,20191021,integración,media,1
7525,133,20191022,integración,nula,0
7526,133,20191022,sistema,nula,0
7527,133,20191023,integración,nula,0
7528,133,20191023,sistema,nula,0
7529,133,20191024,integración,nula,0
7530,133,20191025,integración,nula,0
7531,133,20191025,sistema,nula,0
7532,133,20191026,integración,nula,0
7533,133,20191029,integración,nula,0
7534,133,20191029,sistema,nula,0
7535,133,20191030,sistema,nula,0
7536,133,20191101,integración,nula,0
7537,133,20191101,sistema,nula,0
7538,133,20191102,sistema,nula,0
7539,133,20191103,integración,media,1
7540,133,20191103,sistema,nula,0
7541,133,20191105,integración,nula,0
7542,133,20191105,sistema,crítica,1
7543,133,20191105,sistema,media,1
7544,133,20191106,integración,nula,0
7545,133,20191107,integración,nula,0
7546,133,20191108,integración,alta,1
7547,133,20191108,sistema,nula,0
7548,133,20191109,integración,nula,0
7549,133,20191110,integración,nula,0
7550,133,20191110,sistema,nula,0
7551,133,20191111,sistema,nula,0
7552,133,20191112,integración,nula,0
7553,133,20191115,integración,baja,1
7554,133,20191115,integración,media,1
7555,133,20191115,sistema,media,1
7556,133,20191115,sistema,nula,0
7557,133,20191116,integración,nula,0
7558,133,20191117,integración,nula,0
7559,133,20191119,integración,baja,1
7560,133,20191119,sistema,nula,0
7561,133,20191121,sistema,nula,0
7562,133,20191122,integración,baja,1
7563,133,20191122,sistema,crítica,1
7564,133,20191123,sistema,nula,0
7565,133,20191126,sistema,nula,0
7566,133,20191127,integración,nula,0
7567,133,20191127,sistema,nula,0
7568,133,20191128,integración,nula,0
7569,134,20190301,integración,nula,0
7570,134,20190323,integración,nula,0
7571,134,20190327,integración,media,1
7572,134,20190330,integración,nula,0
7573,134,20190401,integración,nula,0
7574,134,20190404,integración,baja,1
7575,134,20190404,integración,nula,0
7576,134,20190406,integración,baja,1
7577,134,20190407,sistema,alta,1
7578,134,20190409,integración,nula,0
7579,134,20190409,sistema,nula,0
7580,134,20190410,integración,nula,0
7581,134,20190413,integración,nula,0
7582,134,20190413,sistema,alta,1
7583,134,20190414,integración,nula,0
7584,134,20190414,sistema,baja,1
7585,134,20190414,sistema,media,1
7586,134,20190415,integración,nula,0
7587,134,20190415,sistema,nula,0
7588,134,20190416,integración,nula,0
7589,134,20190416,sistema,nula,0
7590,134,20190418,integración,nula,0
7591,134,20190418,sistema,nula,0
7592,134,20190419,integración,baja,1
7593,134,20190419,integración,nula,0
7594,134,20190420,integración,nula,0
7595,134,20190420,sistema,nula,0
7596,134,20190421,integración,nula,0
7597,134,20190423,integración,nula,0
7598,134,20190424,integración,nula,0
7599,134,20190424,sistema,nula,0
7600,134,20190426,integración,nula,0
7601,134,20190426,sistema,baja,1
7602,134,20190427,integración,nula,0
7603,134,20190428,integración,nula,0
7604,134,20190428,sistema,nula,0
7605,134,20190429,sistema,nula,0
7606,134,20190430,integración,nula,0
7607,134,20190501,integración,nula,0
7608,134,20190501,sistema,nula,0
7609,134,20190502,integración,nula,0
7610,134,20190505,integración,alta,1
7611,134,20190506,integración,nula,0
7612,134,20190508,integración,nula,0
7613,134,20190508,sistema,nula,0
7614,134,20190510,integración,nula,0
7615,134,20190510,sistema,nula,0
7616,134,20190511,integración,crítica,1
7617,134,20190511,integración,nula,0
7618,134,20190511,sistema,nula,0
7619,134,20190513,integración,nula,0
7620,134,20190513,sistema,crítica,1
7621,134,20190513,sistema,nula,0
7622,134,20190514,sistema,nula,0
7623,134,20190517,integración,nula,0
7624,134,20190518,integración,nula,0
7625,134,20190519,integración,nula,0
7626,134,20190520,integración,media,1
7627,134,20190520,sistema,nula,0
7628,134,20190521,integración,alta,1
7629,134,20190521,integración,nula,0
7630,134,20190521,sistema,baja,1
7631,134,20190521,sistema,nula,0
7632,134,20190522,integración,nula,0
7633,134,20190522,sistema,crítica,1
7634,134,20190522,sistema,nula,0
7635,134,20190523,integración,nula,0
7636,134,20190524,integración,alta,1
7637,134,20190524,integración,media,1
7638,134,20190524,integración,nula,0
7639,134,20190524,sistema,nula,0
7640,134,20190526,integración,nula,0
7641,134,20190527,integración,alta,1
7642,134,20190527,integración,nula,0
7643,134,20190527,sistema,nula,0
7644,134,20190529,integración,nula,0
7645,134,20190529,sistema,nula,0
7646,134,20190530,integración,nula,0
7647,134,20190530,sistema,baja,1
7648,134,20190530,sistema,media,1
7649,134,20190530,sistema,nula,0
7650,134,20190531,integración,nula,0
7651,134,20190531,sistema,nula,0
7652,134,20190601,sistema,nula,0
7653,134,20190602,integración,nula,0
7654,134,20190602,sistema,media,1
7655,134,20190602,sistema,nula,0
7656,134,20190603,integración,nula,0
7657,134,20190604,integración,nula,0
7658,134,20190604,sistema,nula,0
7659,134,20190605,integración,nula,0
7660,134,20190606,integración,nula,0
7661,134,20190607,sistema,nula,0
7662,134,20190608,integración,nula,0
7663,134,20190608,sistema,nula,0
7664,134,20190609,integración,alta,1
7665,134,20190609,integración,nula,0
7666,134,20190609,sistema,alta,1
7667,134,20190610,sistema,nula,0
7668,134,20190611,integración,baja,1
7669,134,20190611,sistema,nula,0
7670,134,20190612,integración,baja,1
7671,134,20190612,sistema,media,1
7672,134,20190613,sistema,nula,0
7673,134,20190614,integración,nula,0
7674,134,20190615,sistema,alta,1
7675,134,20190615,sistema,nula,0
7676,134,20190616,integración,nula,0
7677,134,20190616,sistema,nula,0
7678,134,20190617,integración,nula,0
7679,134,20190617,sistema,nula,0
7680,134,20190618,integración,nula,0
7681,134,20190618,sistema,media,1
7682,134,20190619,integración,nula,0
7683,134,20190619,sistema,crítica,1
7684,134,20190619,sistema,nula,0
7685,134,20190620,integración,nula,0
7686,134,20190621,integración,nula,0
7687,134,20190622,integración,nula,0
7688,134,20190622,sistema,nula,0
7689,134,20190623,sistema,baja,1
7690,134,20190624,integración,nula,0
7691,134,20190625,integración,nula,0
7692,134,20190625,sistema,crítica,1
7693,134,20190625,sistema,nula,0
7694,134,20190626,integración,alta,1
7695,134,20190627,integración,baja,1
7696,134,20190627,integración,nula,0
7697,134,20190627,sistema,nula,0
7698,134,20190630,integración,nula,0
7699,134,20190630,sistema,nula,0
7700,134,20190701,sistema,nula,0
7701,134,20190702,integración,nula,0
7702,134,20190703,sistema,media,1
7703,134,20190703,sistema,nula,0
7704,134,20190704,sistema,nula,0
7705,134,20190705,integración,alta,1
7706,134,20190705,integración,nula,0
7707,134,20190706,integración,nula,0
7708,134,20190706,sistema,crítica,1
7709,134,20190708,integración,nula,0
7710,134,20190708,sistema,nula,0
7711,134,20190709,sistema,nula,0
7712,135,20160424,sistema,nula,0
7713,135,20160505,sistema,nula,0
7714,135,20160527,integración,nula,0
7715,135,20160611,sistema,nula,0
7716,135,20160614,integración,nula,0
7717,135,20160618,integración,nula,0
7718,135,20160622,sistema,nula,0
7719,135,20160623,integración,media,1
7720,135,20160702,integración,baja,1
7721,135,20160708,integración,nula,0
7722,135,20160710,integración,nula,0
7723,135,20160710,sistema,nula,0
7724,135,20160715,sistema,nula,0
7725,135,20160716,integración,nula,0
7726,135,20160721,integración,crítica,1
7727,135,20160723,integración,nula,0
7728,135,20160729,integración,nula,0
7729,135,20160730,sistema,nula,0
7730,135,20160731,integración,baja,1
7731,135,20160802,integración,nula,0
7732,135,20160810,integración,alta,1
7733,135,20160811,integración,nula,0
7734,135,20160816,integración,crítica,1
7735,135,20160822,integración,nula,0
7736,135,20160824,sistema,nula,0
7737,135,20160828,integración,nula,0
7738,135,20160901,integración,nula,0
7739,135,20160903,integración,nula,0
7740,135,20160907,sistema,nula,0
7741,135,20160908,sistema,baja,1
7742,135,20160909,integración,nula,0
7743,135,20160913,sistema,alta,1
7744,135,20160916,integración,nula,0
7745,135,20160927,integración,nula,0
7746,135,20160927,sistema,nula,0
7747,135,20161002,integración,media,1
7748,136,20241118,integración,nula,0
7749,136,20241204,integración,nula,0
7750,136,20241205,sistema,nula,0
7751,136,20241207,integración,nula,0
7752,136,20241210,integración,nula,0
7753,136,20241211,sistema,nula,0
7754,136,20241212,integración,nula,0
7755,136,20241213,sistema,nula,0
7756,136,20241221,integración,nula,0
7757,136,20241227,integración,nula,0
7758,136,20250105,integración,alta,1
7759,136,20250107,integración,nula,0
7760,136,20250112,sistema,baja,1
7761,136,20250112,sistema,nula,0
7762,136,20250113,sistema,alta,1
7763,136,20250114,integración,baja,1
7764,136,20250115,sistema,nula,0
7765,136,20250117,integración,nula,0
7766,136,20250118,integración,nula,0
7767,136,20250119,sistema,nula,0
7768,136,20250123,sistema,nula,0
7769,136,20250125,integración,nula,0
7770,136,20250125,sistema,alta,1
7771,136,20250126,integración,nula,0
