id_hecho_calidad,nombre_proyecto,año,nombre_mes,dia,semana,tipo_prueba,severidad,cantidad_defectos_encontrados
8448,Proy-2023-recontextualiza,2024,Diciembre,6,49,sistema,nula,0
8449,Proy-2023-recontextualiza,2024,Diciembre,7,49,sistema,nula,0
8450,Proy-2023-recontextualiza,2024,Diciembre,11,50,integración,nula,0
8451,Proy-2023-recontextualiza,2024,Diciembre,13,50,integración,nula,0
8452,Proy-2023-recontextualiza,2024,Diciembre,14,50,integración,nula,0
8453,Proy-2023-recontextualiza,2024,Diciembre,15,50,sistema,nula,0
8454,Proy-2023-recontextualiza,2024,Diciembre,19,51,integración,nula,0
8455,Proy-2023-recontextualiza,2024,Diciembre,22,51,integración,nula,0
8456,Proy-2023-recontextualiza,2024,Diciembre,25,52,sistema,nula,0
8457,Proy-2018-crea,2018,Mayo,23,21,integración,nula,0
8458,Proy-2018-crea,2018,Junio,2,22,integración,nula,0
8459,Proy-2018-crea,2018,Junio,4,23,sistema,nula,0
8460,Proy-2018-crea,2018,Junio,10,23,integración,nula,0
8461,Proy-2018-crea,2018,Junio,18,25,sistema,nula,0
8462,Proy-2018-crea,2018,Junio,22,25,sistema,media,1
8463,Proy-2018-crea,2018,Junio,29,26,sistema,nula,0
8464,Proy-2018-crea,2018,Julio,1,26,sistema,nula,0
8465,Proy-2018-crea,2018,Julio,2,27,sistema,nula,0
8466,Proy-2018-crea,2018,Julio,5,27,sistema,nula,0
8467,Proy-2018-crea,2018,Julio,7,27,sistema,nula,0
8468,Proy-2018-crea,2018,Julio,12,28,sistema,nula,0
8469,Proy-2018-crea,2018,Julio,16,29,sistema,media,1
8470,Proy-2018-crea,2018,Julio,17,29,integración,alta,1
8471,Proy-2018-crea,2018,Julio,19,29,integración,nula,0
8472,Proy-2018-crea,2018,Julio,20,29,sistema,nula,0
8473,Proy-2018-crea,2018,Julio,25,30,sistema,nula,0
8474,Proy-2018-crea,2018,Julio,26,30,integración,nula,0
8475,Proy-2018-crea,2018,Julio,28,30,integración,nula,0
8476,Proy-2018-crea,2018,Julio,31,31,integración,crítica,1
8477,Proy-2018-crea,2018,Julio,31,31,sistema,nula,0
8478,Proy-2018-crea,2018,Agosto,2,31,sistema,nula,0
8479,Proy-2018-crea,2018,Agosto,3,31,sistema,baja,1
8480,Proy-2018-crea,2018,Agosto,3,31,sistema,nula,0
8481,Proy-2018-crea,2018,Agosto,4,31,sistema,nula,0
8482,Proy-2018-crea,2018,Agosto,7,32,sistema,nula,0
8483,Proy-2018-crea,2018,Agosto,9,32,sistema,nula,0
8484,Proy-2018-crea,2018,Agosto,12,32,sistema,nula,0
8485,Proy-2018-crea,2018,Agosto,18,33,integración,nula,0
8486,Proy-2018-crea,2018,Agosto,18,33,sistema,nula,0
8487,Proy-2018-crea,2018,Agosto,21,34,integración,nula,0
8488,Proy-2018-crea,2018,Agosto,23,34,integración,nula,0
8489,Proy-2018-crea,2018,Agosto,24,34,integración,nula,0
8490,Proy-2018-crea,2018,Agosto,24,34,sistema,crítica,1
8491,Proy-2018-crea,2018,Agosto,26,34,integración,nula,0
8492,Proy-2018-crea,2018,Agosto,26,34,sistema,nula,0
8493,Proy-2018-crea,2018,Agosto,30,35,sistema,nula,0
8494,Proy-2018-crea,2018,Septiembre,1,35,integración,nula,0
8495,Proy-2018-crea,2018,Septiembre,1,35,sistema,nula,0
8496,Proy-2018-crea,2018,Septiembre,5,36,sistema,nula,0
8497,Proy-2018-crea,2018,Septiembre,6,36,sistema,nula,0
8498,Proy-2018-crea,2018,Septiembre,7,36,integración,nula,0
8499,Proy-2018-crea,2018,Septiembre,9,36,sistema,nula,0
8500,Proy-2018-crea,2018,Septiembre,10,37,sistema,nula,0
8501,Proy-2018-crea,2018,Septiembre,11,37,integración,nula,0
8502,Proy-2018-crea,2018,Septiembre,13,37,sistema,nula,0
8503,Proy-2018-crea,2018,Septiembre,18,38,integración,nula,0
8504,Proy-2018-crea,2018,Septiembre,24,39,integración,crítica,1
8505,Proy-2018-crea,2018,Septiembre,27,39,sistema,nula,0
8506,Proy-2023-itera,2024,Enero,4,1,sistema,nula,0
8507,Proy-2023-itera,2024,Febrero,6,6,integración,nula,0
8508,Proy-2023-itera,2024,Febrero,14,7,sistema,media,1
8509,Proy-2023-itera,2024,Marzo,2,9,integración,nula,0
8510,Proy-2023-itera,2024,Marzo,16,11,sistema,nula,0
8511,Proy-2023-itera,2024,Marzo,28,13,integración,nula,0
8512,Proy-2023-itera,2024,Abril,2,14,sistema,nula,0
8513,Proy-2023-itera,2024,Abril,9,15,sistema,nula,0
8514,Proy-2023-itera,2024,Abril,10,15,integración,nula,0
8515,Proy-2023-itera,2024,Abril,13,15,sistema,media,1
8516,Proy-2023-itera,2024,Abril,17,16,integración,nula,0
8517,Proy-2023-itera,2024,Abril,27,17,integración,nula,0
8518,Proy-2023-itera,2024,Abril,30,18,sistema,crítica,1
8519,Proy-2023-itera,2024,Mayo,1,18,sistema,nula,0
8520,Proy-2023-itera,2024,Mayo,3,18,integración,nula,0
8521,Proy-2023-itera,2024,Mayo,3,18,sistema,nula,0
8522,Proy-2023-itera,2024,Mayo,24,21,sistema,nula,0
8523,Proy-2023-itera,2024,Mayo,26,21,integración,nula,0
8524,Proy-2023-itera,2024,Mayo,26,21,sistema,nula,0
8525,Proy-2023-itera,2024,Mayo,31,22,sistema,nula,0
8526,Proy-2023-itera,2024,Junio,4,23,sistema,nula,0
8527,Proy-2023-itera,2024,Junio,22,25,integración,media,1
8528,Proy-2023-itera,2024,Junio,30,26,integración,nula,0
8529,Proy-2023-itera,2024,Julio,1,27,sistema,media,1
8530,Proy-2023-itera,2024,Julio,6,27,integración,nula,0
8531,Proy-2023-itera,2024,Julio,7,27,integración,nula,0
8532,Proy-2023-itera,2024,Julio,12,28,integración,nula,0
8533,Proy-2023-itera,2024,Julio,15,29,integración,nula,0
8534,Proy-2023-itera,2024,Julio,15,29,sistema,crítica,1
8535,Proy-2023-itera,2024,Julio,15,29,sistema,nula,0
8536,Proy-2023-itera,2024,Julio,16,29,integración,nula,0
8537,Proy-2023-itera,2024,Julio,17,29,sistema,nula,0
8538,Proy-2023-itera,2024,Julio,18,29,sistema,baja,1
8539,Proy-2023-itera,2024,Julio,19,29,sistema,nula,0
8540,Proy-2023-itera,2024,Julio,21,29,sistema,nula,0
8541,Proy-2023-itera,2024,Julio,24,30,integración,media,1
8542,Proy-2023-itera,2024,Agosto,4,31,sistema,nula,0
8543,Proy-2023-itera,2024,Agosto,11,32,integración,nula,0
8544,Proy-2023-itera,2024,Agosto,12,33,sistema,nula,0
8545,Proy-2023-itera,2024,Agosto,13,33,integración,baja,1
8546,Proy-2023-itera,2024,Agosto,13,33,sistema,nula,0
8547,Proy-2023-itera,2024,Agosto,15,33,sistema,nula,0
8548,Proy-2023-itera,2024,Agosto,16,33,integración,nula,0
8549,Proy-2023-itera,2024,Agosto,24,34,sistema,baja,1
8550,Proy-2023-itera,2024,Agosto,25,34,integración,nula,0
8551,Proy-2023-itera,2024,Agosto,29,35,sistema,baja,1
8552,Proy-2023-itera,2024,Agosto,31,35,sistema,nula,0
8553,Proy-2023-itera,2024,Septiembre,3,36,integración,media,1
8554,Proy-2023-itera,2024,Septiembre,6,36,sistema,crítica,1
8555,Proy-2023-itera,2024,Septiembre,9,37,sistema,baja,1
8556,Proy-2023-itera,2024,Septiembre,14,37,sistema,nula,0
8557,Proy-2023-itera,2024,Septiembre,17,38,sistema,nula,0
8558,Proy-2018-escala,2018,Septiembre,12,37,integración,nula,0
8559,Proy-2018-escala,2018,Octubre,2,40,integración,nula,0
8560,Proy-2018-escala,2018,Octubre,3,40,sistema,nula,0
8561,Proy-2018-escala,2018,Octubre,8,41,sistema,crítica,1
8562,Proy-2018-escala,2018,Octubre,13,41,integración,media,1
8563,Proy-2018-escala,2018,Octubre,13,41,integración,nula,0
8564,Proy-2018-escala,2018,Octubre,13,41,sistema,nula,0
8565,Proy-2018-escala,2018,Octubre,14,41,integración,nula,0
8566,Proy-2018-escala,2018,Octubre,15,42,integración,media,1
8567,Proy-2018-escala,2018,Octubre,15,42,sistema,baja,1
8568,Proy-2018-escala,2018,Octubre,18,42,integración,nula,0
8569,Proy-2018-escala,2018,Octubre,18,42,sistema,nula,0
8570,Proy-2018-escala,2018,Octubre,19,42,integración,nula,0
8571,Proy-2018-escala,2018,Octubre,21,42,integración,nula,0
8572,Proy-2018-escala,2018,Octubre,25,43,integración,nula,0
8573,Proy-2018-escala,2018,Octubre,26,43,sistema,nula,0
8574,Proy-2018-escala,2018,Octubre,27,43,sistema,nula,0
8575,Proy-2018-escala,2018,Octubre,28,43,integración,nula,0
8576,Proy-2018-escala,2018,Octubre,29,44,integración,media,1
8577,Proy-2018-escala,2018,Octubre,29,44,integración,nula,0
8578,Proy-2018-escala,2018,Octubre,30,44,integración,nula,0
8579,Proy-2018-escala,2018,Octubre,30,44,sistema,nula,0
8580,Proy-2018-escala,2018,Octubre,31,44,integración,nula,0
8581,Proy-2018-escala,2018,Noviembre,1,44,integración,nula,0
8582,Proy-2018-escala,2018,Noviembre,1,44,sistema,crítica,1
8583,Proy-2018-escala,2018,Noviembre,2,44,integración,nula,0
8584,Proy-2018-escala,2018,Noviembre,3,44,integración,crítica,1
8585,Proy-2018-escala,2018,Noviembre,4,44,integración,nula,0
8586,Proy-2018-escala,2018,Noviembre,4,44,sistema,nula,0
8587,Proy-2018-escala,2018,Noviembre,5,45,integración,nula,0
8588,Proy-2018-escala,2018,Noviembre,6,45,integración,nula,0
8589,Proy-2018-escala,2018,Noviembre,7,45,sistema,nula,0
8590,Proy-2018-escala,2018,Noviembre,8,45,integración,baja,1
8591,Proy-2018-escala,2018,Noviembre,10,45,integración,nula,0
8592,Proy-2018-escala,2018,Noviembre,11,45,sistema,alta,1
8593,Proy-2018-escala,2018,Noviembre,11,45,sistema,nula,0
8594,Proy-2018-escala,2018,Noviembre,12,46,integración,nula,0
8595,Proy-2018-escala,2018,Noviembre,12,46,sistema,nula,0
8596,Proy-2018-escala,2018,Noviembre,13,46,integración,nula,0
8597,Proy-2018-escala,2018,Noviembre,13,46,sistema,nula,0
8598,Proy-2018-escala,2018,Noviembre,14,46,integración,nula,0
8599,Proy-2018-escala,2018,Noviembre,14,46,sistema,nula,0
8600,Proy-2018-escala,2018,Noviembre,15,46,integración,baja,1
8601,Proy-2018-escala,2018,Noviembre,15,46,integración,nula,0
8602,Proy-2018-escala,2018,Noviembre,15,46,sistema,nula,0
8603,Proy-2018-escala,2018,Noviembre,16,46,integración,nula,0
8604,Proy-2018-escala,2018,Noviembre,17,46,integración,nula,0
8605,Proy-2018-escala,2018,Noviembre,17,46,sistema,nula,0
8606,Proy-2018-escala,2018,Noviembre,18,46,integración,baja,1
8607,Proy-2018-escala,2018,Noviembre,18,46,integración,nula,0
8608,Proy-2018-escala,2018,Noviembre,18,46,sistema,baja,1
8609,Proy-2018-escala,2018,Noviembre,18,46,sistema,nula,0
8610,Proy-2018-escala,2018,Noviembre,19,47,integración,crítica,1
8611,Proy-2018-escala,2018,Noviembre,19,47,integración,nula,0
8612,Proy-2018-escala,2018,Noviembre,19,47,sistema,alta,1
8613,Proy-2018-escala,2018,Noviembre,19,47,sistema,nula,0
8614,Proy-2018-escala,2018,Noviembre,20,47,integración,nula,0
8615,Proy-2018-escala,2018,Noviembre,20,47,sistema,nula,0
8616,Proy-2018-escala,2018,Noviembre,21,47,integración,crítica,1
8617,Proy-2018-escala,2018,Noviembre,21,47,integración,nula,0
8618,Proy-2018-escala,2018,Noviembre,21,47,sistema,nula,0
8619,Proy-2018-escala,2018,Noviembre,22,47,integración,nula,0
8620,Proy-2018-escala,2018,Noviembre,22,47,sistema,nula,0
8621,Proy-2018-escala,2018,Noviembre,23,47,integración,nula,0
8622,Proy-2018-escala,2018,Noviembre,23,47,sistema,nula,0
8623,Proy-2018-escala,2018,Noviembre,24,47,integración,nula,0
8624,Proy-2018-escala,2018,Noviembre,26,48,integración,alta,1
8625,Proy-2018-escala,2018,Noviembre,26,48,integración,nula,0
8626,Proy-2018-escala,2018,Noviembre,27,48,sistema,nula,0
8627,Proy-2018-escala,2018,Noviembre,28,48,integración,nula,0
8628,Proy-2018-escala,2018,Noviembre,28,48,sistema,nula,0
8629,Proy-2018-escala,2018,Noviembre,29,48,sistema,baja,1
8630,Proy-2018-escala,2018,Noviembre,30,48,integración,nula,0
8631,Proy-2018-escala,2018,Diciembre,1,48,integración,nula,0
8632,Proy-2018-escala,2018,Diciembre,1,48,sistema,alta,1
8633,Proy-2018-escala,2018,Diciembre,2,48,integración,nula,0
8634,Proy-2018-escala,2018,Diciembre,2,48,sistema,nula,0
8635,Proy-2018-escala,2018,Diciembre,4,49,sistema,nula,0
8636,Proy-2018-escala,2018,Diciembre,5,49,sistema,nula,0
8637,Proy-2018-escala,2018,Diciembre,6,49,integración,nula,0
8638,Proy-2018-escala,2018,Diciembre,8,49,integración,media,1
8639,Proy-2018-escala,2018,Diciembre,9,49,integración,crítica,1
8640,Proy-2023-revoluciona,2023,Mayo,6,18,integración,nula,0
8641,Proy-2023-revoluciona,2023,Mayo,20,20,sistema,crítica,1
8642,Proy-2023-revoluciona,2023,Mayo,21,20,integración,nula,0
8643,Proy-2023-revoluciona,2023,Mayo,22,21,integración,nula,0
8644,Proy-2023-revoluciona,2023,Mayo,26,21,sistema,crítica,1
8645,Proy-2023-revoluciona,2023,Mayo,26,21,sistema,nula,0
8646,Proy-2023-revoluciona,2023,Mayo,29,22,sistema,alta,1
8647,Proy-2023-revoluciona,2023,Junio,1,22,sistema,nula,0
8648,Proy-2023-revoluciona,2023,Junio,2,22,integración,nula,0
8649,Proy-2023-revoluciona,2023,Junio,3,22,sistema,nula,0
8650,Proy-2023-revoluciona,2023,Junio,4,22,integración,nula,0
8651,Proy-2023-revoluciona,2023,Junio,7,23,integración,nula,0
8652,Proy-2023-revoluciona,2023,Junio,10,23,integración,nula,0
8653,Proy-2023-revoluciona,2023,Junio,11,23,sistema,nula,0
8654,Proy-2023-revoluciona,2023,Junio,12,24,integración,nula,0
8655,Proy-2023-revoluciona,2023,Junio,13,24,integración,nula,0
8656,Proy-2023-revoluciona,2023,Junio,15,24,sistema,nula,0
8657,Proy-2023-revoluciona,2023,Junio,18,24,sistema,nula,0
8658,Proy-2023-revoluciona,2023,Junio,20,25,integración,nula,0
8659,Proy-2023-revoluciona,2023,Junio,20,25,sistema,nula,0
8660,Proy-2023-revoluciona,2023,Junio,23,25,integración,crítica,1
8661,Proy-2023-revoluciona,2023,Junio,23,25,integración,nula,0
8662,Proy-2023-revoluciona,2023,Junio,23,25,sistema,nula,0
8663,Proy-2023-revoluciona,2023,Junio,24,25,integración,baja,1
8664,Proy-2023-revoluciona,2023,Junio,24,25,integración,nula,0
8665,Proy-2023-revoluciona,2023,Junio,24,25,sistema,nula,0
8666,Proy-2023-revoluciona,2023,Junio,25,25,sistema,nula,0
8667,Proy-2023-revoluciona,2023,Junio,27,26,sistema,baja,1
8668,Proy-2023-revoluciona,2023,Junio,27,26,sistema,nula,0
8669,Proy-2023-revoluciona,2023,Junio,28,26,integración,crítica,1
8670,Proy-2023-revoluciona,2023,Junio,28,26,sistema,nula,0
8671,Proy-2023-revoluciona,2023,Junio,30,26,integración,nula,0
8672,Proy-2023-revoluciona,2023,Julio,1,26,sistema,baja,1
8673,Proy-2023-revoluciona,2023,Julio,1,26,sistema,nula,0
8674,Proy-2023-revoluciona,2023,Julio,2,26,sistema,nula,0
8675,Proy-2023-revoluciona,2023,Julio,3,27,integración,nula,0
8676,Proy-2023-revoluciona,2023,Julio,3,27,sistema,baja,1
8677,Proy-2023-revoluciona,2023,Julio,5,27,sistema,nula,0
8678,Proy-2023-revoluciona,2023,Julio,9,27,integración,nula,0
8679,Proy-2023-revoluciona,2023,Julio,9,27,sistema,nula,0
8680,Proy-2023-revoluciona,2023,Julio,11,28,integración,nula,0
8681,Proy-2023-revoluciona,2023,Julio,11,28,sistema,nula,0
8682,Proy-2023-revoluciona,2023,Julio,12,28,sistema,nula,0
8683,Proy-2023-revoluciona,2023,Julio,14,28,sistema,alta,1
8684,Proy-2023-revoluciona,2023,Julio,14,28,sistema,nula,0
8685,Proy-2023-revoluciona,2023,Julio,15,28,integración,nula,0
8686,Proy-2023-revoluciona,2023,Julio,15,28,sistema,nula,0
8687,Proy-2023-revoluciona,2023,Julio,16,28,integración,nula,0
8688,Proy-2023-revoluciona,2023,Julio,16,28,sistema,nula,0
8689,Proy-2023-revoluciona,2023,Julio,17,29,integración,nula,0
8690,Proy-2023-revoluciona,2023,Julio,18,29,integración,nula,0
8691,Proy-2023-revoluciona,2023,Julio,18,29,sistema,nula,0
8692,Proy-2023-revoluciona,2023,Julio,19,29,integración,nula,0
8693,Proy-2023-revoluciona,2023,Julio,19,29,sistema,nula,0
8694,Proy-2023-revoluciona,2023,Julio,20,29,sistema,media,1
8695,Proy-2023-revoluciona,2023,Julio,20,29,sistema,nula,0
8696,Proy-2023-revoluciona,2023,Julio,21,29,integración,baja,1
8697,Proy-2023-revoluciona,2023,Julio,22,29,sistema,nula,0
8698,Proy-2023-revoluciona,2023,Julio,23,29,integración,nula,0
8699,Proy-2023-revoluciona,2023,Julio,23,29,sistema,nula,0
8700,Proy-2023-revoluciona,2023,Julio,24,30,integración,media,1
8701,Proy-2023-revoluciona,2023,Julio,24,30,sistema,media,1
8702,Proy-2023-revoluciona,2023,Julio,25,30,integración,media,1
8703,Proy-2023-revoluciona,2023,Julio,25,30,integración,nula,0
8704,Proy-2023-revoluciona,2023,Julio,25,30,sistema,nula,0
8705,Proy-2023-revoluciona,2023,Julio,26,30,integración,crítica,1
8706,Proy-2023-revoluciona,2023,Julio,26,30,integración,nula,0
8707,Proy-2023-revoluciona,2023,Julio,27,30,integración,alta,1
8708,Proy-2023-revoluciona,2023,Julio,28,30,integración,nula,0
8709,Proy-2023-revoluciona,2023,Julio,28,30,sistema,nula,0
8710,Proy-2023-revoluciona,2023,Julio,29,30,integración,media,1
8711,Proy-2023-revoluciona,2023,Julio,29,30,integración,nula,0
8712,Proy-2023-revoluciona,2023,Julio,29,30,sistema,nula,0
8713,Proy-2023-revoluciona,2023,Julio,31,31,sistema,baja,1
8714,Proy-2023-revoluciona,2023,Julio,31,31,sistema,nula,0
8715,Proy-2023-revoluciona,2023,Agosto,1,31,integración,nula,0
8716,Proy-2023-revoluciona,2023,Agosto,1,31,sistema,nula,0
8717,Proy-2023-revoluciona,2023,Agosto,2,31,sistema,nula,0
8718,Proy-2023-revoluciona,2023,Agosto,4,31,integración,nula,0
8719,Proy-2023-revoluciona,2023,Agosto,4,31,sistema,nula,0
8720,Proy-2023-revoluciona,2023,Agosto,5,31,integración,nula,0
8721,Proy-2023-revoluciona,2023,Agosto,5,31,sistema,nula,0
8722,Proy-2023-revoluciona,2023,Agosto,6,31,sistema,baja,1
8723,Proy-2023-revoluciona,2023,Agosto,6,31,sistema,media,2
8724,Proy-2023-revoluciona,2023,Agosto,6,31,sistema,nula,0
8725,Proy-2023-revoluciona,2023,Agosto,7,32,integración,baja,1
8726,Proy-2023-revoluciona,2023,Agosto,7,32,integración,nula,0
8727,Proy-2023-revoluciona,2023,Agosto,9,32,sistema,nula,0
8728,Proy-2023-revoluciona,2023,Agosto,10,32,integración,nula,0
8729,Proy-2023-revoluciona,2023,Agosto,10,32,sistema,nula,0
8730,Proy-2023-revoluciona,2023,Agosto,11,32,integración,nula,0
8731,Proy-2023-revoluciona,2023,Agosto,12,32,sistema,crítica,1
8732,Proy-2023-revoluciona,2023,Agosto,12,32,sistema,nula,0
8733,Proy-2023-revoluciona,2023,Agosto,13,32,sistema,nula,0
8734,Proy-2023-revoluciona,2023,Agosto,15,33,integración,nula,0
8735,Proy-2023-revoluciona,2023,Agosto,15,33,sistema,nula,0
8736,Proy-2023-revoluciona,2023,Agosto,16,33,sistema,crítica,1
8737,Proy-2023-revoluciona,2023,Agosto,17,33,integración,nula,0
8738,Proy-2023-revoluciona,2023,Agosto,17,33,sistema,baja,1
8739,Proy-2023-revoluciona,2023,Agosto,17,33,sistema,nula,0
8740,Proy-2023-revoluciona,2023,Agosto,18,33,sistema,media,1
8741,Proy-2023-revoluciona,2023,Agosto,18,33,sistema,nula,0
8742,Proy-2023-revoluciona,2023,Agosto,19,33,integración,crítica,1
8743,Proy-2023-revoluciona,2023,Agosto,19,33,integración,nula,0
8744,Proy-2023-revoluciona,2023,Agosto,21,34,integración,nula,0
8745,Proy-2023-revoluciona,2023,Agosto,23,34,sistema,nula,0
8746,Proy-2023-genera,2023,Junio,22,25,sistema,nula,0
8747,Proy-2023-genera,2023,Junio,30,26,integración,nula,0
8748,Proy-2023-genera,2023,Julio,16,28,sistema,nula,0
8749,Proy-2023-genera,2023,Julio,22,29,sistema,nula,0
8750,Proy-2023-genera,2023,Agosto,10,32,integración,media,1
8751,Proy-2023-genera,2023,Agosto,12,32,integración,nula,0
8752,Proy-2023-genera,2023,Agosto,26,34,integración,nula,0
8753,Proy-2023-genera,2023,Septiembre,5,36,integración,nula,0
8754,Proy-2023-genera,2023,Septiembre,10,36,sistema,nula,0
8755,Proy-2023-genera,2023,Septiembre,11,37,integración,nula,0
8756,Proy-2023-genera,2023,Septiembre,16,37,sistema,nula,0
8757,Proy-2023-genera,2023,Septiembre,17,37,sistema,nula,0
8758,Proy-2023-genera,2023,Septiembre,18,38,integración,nula,0
8759,Proy-2023-genera,2023,Septiembre,21,38,integración,nula,0
8760,Proy-2023-genera,2023,Septiembre,21,38,sistema,crítica,1
8761,Proy-2023-genera,2023,Septiembre,21,38,sistema,nula,0
8762,Proy-2023-genera,2023,Septiembre,23,38,integración,nula,0
8763,Proy-2023-genera,2023,Septiembre,23,38,sistema,nula,0
8764,Proy-2023-genera,2023,Septiembre,24,38,sistema,nula,0
8765,Proy-2023-genera,2023,Septiembre,25,39,sistema,nula,0
8766,Proy-2023-genera,2023,Septiembre,26,39,sistema,crítica,1
8767,Proy-2023-genera,2023,Septiembre,26,39,sistema,nula,0
8768,Proy-2023-genera,2023,Septiembre,29,39,integración,nula,0
8769,Proy-2023-genera,2023,Octubre,2,40,sistema,nula,0
8770,Proy-2023-genera,2023,Octubre,6,40,integración,nula,0
8771,Proy-2023-genera,2023,Octubre,10,41,integración,nula,0
8772,Proy-2023-genera,2023,Octubre,10,41,sistema,nula,0
8773,Proy-2023-genera,2023,Octubre,12,41,sistema,nula,0
8774,Proy-2023-genera,2023,Octubre,14,41,sistema,nula,0
8775,Proy-2023-genera,2023,Octubre,17,42,integración,nula,0
8776,Proy-2023-genera,2023,Octubre,19,42,integración,nula,0
8777,Proy-2023-genera,2023,Octubre,20,42,integración,nula,0
8778,Proy-2023-genera,2023,Octubre,27,43,integración,nula,0
8779,Proy-2023-genera,2023,Octubre,27,43,sistema,nula,0
8780,Proy-2023-genera,2023,Octubre,29,43,integración,nula,0
8781,Proy-2023-genera,2023,Noviembre,1,44,sistema,alta,1
8782,Proy-2023-genera,2023,Noviembre,4,44,sistema,nula,0
8783,Proy-2023-genera,2023,Noviembre,7,45,integración,baja,1
8784,Proy-2023-genera,2023,Noviembre,7,45,integración,nula,0
8785,Proy-2023-genera,2023,Noviembre,7,45,sistema,media,1
8786,Proy-2023-genera,2023,Noviembre,8,45,sistema,nula,0
8787,Proy-2023-genera,2023,Noviembre,9,45,integración,media,1
8788,Proy-2023-genera,2023,Noviembre,9,45,integración,nula,0
8789,Proy-2023-genera,2023,Noviembre,9,45,sistema,nula,0
8790,Proy-2023-genera,2023,Noviembre,10,45,integración,nula,0
8791,Proy-2023-genera,2023,Noviembre,10,45,sistema,alta,1
8792,Proy-2023-genera,2023,Noviembre,11,45,integración,nula,0
8793,Proy-2023-genera,2023,Noviembre,14,46,integración,nula,0
8794,Proy-2023-genera,2023,Noviembre,17,46,sistema,nula,0
8795,Proy-2023-genera,2023,Noviembre,18,46,integración,nula,0
8796,Proy-2023-genera,2023,Noviembre,21,47,integración,nula,0
8797,Proy-2023-genera,2023,Noviembre,26,47,integración,nula,0
8798,Proy-2023-genera,2023,Noviembre,26,47,sistema,nula,0
